file, abstraction, time_depth, time, states
icfa_examples/rec_id.erl, standard, 0, 1009713,28
icfa_examples/rec_id.erl, standard, 0, 1477308,28
icfa_examples/rec_id.erl, standard, 0, 911445,28
icfa_examples/rec_id.erl, standard, 0, 937007,28
icfa_examples/rec_id.erl, standard, 0, 1024031,28
icfa_examples/rec_id.erl, standard, 0, 936938,28
icfa_examples/rec_id.erl, standard, 0, 994976,28
icfa_examples/rec_id.erl, standard, 0, 985128,28
icfa_examples/rec_id.erl, standard, 0, 1032761,28
icfa_examples/rec_id.erl, standard, 0, 984011,28
icfa_examples/rec_id.erl, standard, 0, 970741,28
icfa_examples/rec_id.erl, standard, 0, 966131,28
icfa_examples/rec_id.erl, standard, 0, 1048965,28
icfa_examples/rec_id.erl, standard, 0, 1092756,28
icfa_examples/rec_id.erl, standard, 0, 948881,28
icfa_examples/rec_id.erl, standard, 0, 913331,28
icfa_examples/rec_id.erl, standard, 0, 913051,28
icfa_examples/rec_id.erl, standard, 0, 1417034,28
icfa_examples/rec_id.erl, standard, 0, 1145138,28
icfa_examples/rec_id.erl, standard, 0, 986945,28
icfa_examples/rec_id.erl, standard, 0, 1022634,28
icfa_examples/rec_id.erl, standard, 0, 892797,28
icfa_examples/rec_id.erl, standard, 0, 924295,28
icfa_examples/rec_id.erl, standard, 0, 938614,28
icfa_examples/rec_id.erl, standard, 0, 896638,28
icfa_examples/rec_id.erl, standard, 0, 917381,28
icfa_examples/rec_id.erl, standard, 0, 996863,28
icfa_examples/rec_id.erl, standard, 0, 1157221,28
icfa_examples/rec_id.erl, standard, 0, 1011948,28
icfa_examples/rec_id.erl, standard, 0, 1024519,28
icfa_examples/rec_id.erl, standard, 0, 1087728,28
icfa_examples/rec_id.erl, standard-v1cfa, 0, 3431921,64
icfa_examples/rec_id.erl, standard-v1cfa, 0, 2354950,64
icfa_examples/rec_id.erl, standard-v1cfa, 0, 2283291,64
icfa_examples/rec_id.erl, standard-v1cfa, 0, 2364169,64
icfa_examples/rec_id.erl, standard-v1cfa, 0, 2510489,64
icfa_examples/rec_id.erl, standard-v1cfa, 0, 2880584,64
icfa_examples/rec_id.erl, standard-v1cfa, 0, 2548553,64
icfa_examples/rec_id.erl, standard-v1cfa, 0, 4238253,64
icfa_examples/rec_id.erl, standard-v1cfa, 0, 2861657,64
icfa_examples/rec_id.erl, standard-v1cfa, 0, 3286510,64
icfa_examples/rec_id.erl, standard-v1cfa, 0, 2727769,64
icfa_examples/rec_id.erl, standard-v1cfa, 0, 2673431,64
icfa_examples/rec_id.erl, standard-v1cfa, 0, 2425002,64
icfa_examples/rec_id.erl, standard-v1cfa, 0, 2417389,64
icfa_examples/rec_id.erl, standard-v1cfa, 0, 2514331,64
icfa_examples/rec_id.erl, standard-v1cfa, 0, 2442113,64
icfa_examples/rec_id.erl, standard-v1cfa, 0, 2425002,64
icfa_examples/rec_id.erl, standard-v1cfa, 0, 2711007,64
icfa_examples/rec_id.erl, standard-v1cfa, 0, 2643050,64
icfa_examples/rec_id.erl, standard-v1cfa, 0, 2353204,64
icfa_examples/rec_id.erl, standard-v1cfa, 0, 2734055,64
icfa_examples/rec_id.erl, standard-v1cfa, 0, 2428564,64
icfa_examples/rec_id.erl, standard-v1cfa, 0, 2567271,64
icfa_examples/rec_id.erl, standard-v1cfa, 0, 2519359,64
icfa_examples/rec_id.erl, standard-v1cfa, 0, 2363052,64
icfa_examples/rec_id.erl, standard-v1cfa, 0, 2568458,64
icfa_examples/rec_id.erl, standard-v1cfa, 0, 2549391,64
icfa_examples/rec_id.erl, standard-v1cfa, 0, 3129503,64
icfa_examples/rec_id.erl, standard-v1cfa, 0, 2457478,64
icfa_examples/rec_id.erl, standard-v1cfa, 0, 2456081,64
icfa_examples/rec_id.erl, standard-v1cfa, 0, 2654994,64
icfa_examples/rec_id.erl, standard-v1cfa, 0, 2792653,64
icfa_examples/rec_id.erl, standard-v1cfa, 0, 2425421,64
icfa_examples/rec_id.erl, standard-v1cfa, 0, 2413338,64
icfa_examples/rec_id.erl, standard-v1cfa, 0, 2440158,64
icfa_examples/rec_id.erl, standard-v1cfa, 0, 2373528,64
icfa_examples/rec_id.erl, standard-v1cfa, 0, 2382956,64
icfa_examples/rec_id.erl, standard-v1cfa, 0, 3110506,64
icfa_examples/rec_id.erl, standard-v1cfa, 0, 2367242,64
icfa_examples/rec_id.erl, standard-v1cfa, 0, 2414246,64
icfa_examples/rec_id.erl, standard, 1, 3936184,102
icfa_examples/rec_id.erl, standard, 1, 4906087,102
icfa_examples/rec_id.erl, standard, 1, 4031030,102
icfa_examples/rec_id.erl, standard, 1, 4599758,102
icfa_examples/rec_id.erl, standard, 1, 3964331,102
icfa_examples/rec_id.erl, standard, 1, 4313822,102
icfa_examples/rec_id.erl, standard, 1, 4094447,102
icfa_examples/rec_id.erl, standard, 1, 3850767,102
icfa_examples/rec_id.erl, standard, 1, 4145432,102
icfa_examples/rec_id.erl, standard, 1, 4650882,102
icfa_examples/rec_id.erl, standard, 1, 4533268,102
icfa_examples/rec_id.erl, standard, 1, 4082713,102
icfa_examples/rec_id.erl, standard, 1, 3831210,102
icfa_examples/rec_id.erl, standard, 1, 4572310,102
icfa_examples/rec_id.erl, standard, 1, 3940165,102
icfa_examples/rec_id.erl, standard, 1, 4395189,102
icfa_examples/rec_id.erl, standard, 1, 4059666,102
icfa_examples/rec_id.erl, standard, 1, 4111279,102
icfa_examples/rec_id.erl, standard, 1, 3854538,102
icfa_examples/rec_id.erl, standard, 1, 3887224,102
icfa_examples/rec_id.erl, standard, 1, 5533901,102
icfa_examples/rec_id.erl, standard, 1, 4167223,102
icfa_examples/rec_id.erl, standard, 1, 3983677,102
icfa_examples/rec_id.erl, standard, 1, 4463984,102
icfa_examples/rec_id.erl, standard, 1, 4201726,102
icfa_examples/rec_id.erl, standard, 1, 3903218,102
icfa_examples/rec_id.erl, standard, 1, 4709690,102
icfa_examples/rec_id.erl, standard, 1, 3995969,102
icfa_examples/rec_id.erl, standard, 1, 3985842,102
icfa_examples/rec_id.erl, standard, 1, 4084390,102
icfa_examples/rec_id.erl, standard, 1, 3961118,102
icfa_examples/rec_id.erl, standard, 1, 4454625,102
icfa_examples/rec_id.erl, standard, 1, 4209757,102
icfa_examples/rec_id.erl, standard, 1, 4643968,102
icfa_examples/rec_id.erl, standard, 1, 4460352,102
icfa_examples/rec_id.erl, standard, 1, 3921866,102
icfa_examples/rec_id.erl, standard, 1, 4163452,102
icfa_examples/rec_id.erl, standard, 1, 4027818,102
icfa_examples/rec_id.erl, standard, 1, 4004839,102
icfa_examples/rec_id.erl, standard, 1, 3991639,102
icfa_examples/rec_id.erl, standard-stripped, 0, 698844,28
icfa_examples/rec_id.erl, standard-stripped, 0, 620132,28
icfa_examples/rec_id.erl, standard-stripped, 0, 541279,28
icfa_examples/rec_id.erl, standard-stripped, 0, 593871,28
icfa_examples/rec_id.erl, standard-stripped, 0, 978145,28
icfa_examples/rec_id.erl, standard-stripped, 0, 580321,28
icfa_examples/rec_id.erl, standard-stripped, 0, 569985,28
icfa_examples/rec_id.erl, standard-stripped, 0, 617896,28
icfa_examples/rec_id.erl, standard-stripped, 0, 547216,28
icfa_examples/rec_id.erl, standard-stripped, 0, 570334,28
icfa_examples/rec_id.erl, standard-stripped, 0, 594360,28
icfa_examples/rec_id.erl, standard-stripped, 0, 551896,28
icfa_examples/rec_id.erl, standard-stripped, 0, 851659,28
icfa_examples/rec_id.erl, standard-stripped, 0, 658266,28
icfa_examples/rec_id.erl, standard-stripped, 0, 579413,28
icfa_examples/rec_id.erl, standard-stripped, 0, 657288,28
icfa_examples/rec_id.erl, standard-stripped, 0, 574874,28
icfa_examples/rec_id.erl, standard-stripped, 0, 577668,28
icfa_examples/rec_id.erl, standard-stripped, 0, 563279,28
icfa_examples/rec_id.erl, standard-stripped, 0, 740400,28
icfa_examples/rec_id.erl, standard-stripped, 0, 610563,28
icfa_examples/rec_id.erl, standard-stripped, 0, 1314855,28
icfa_examples/rec_id.erl, standard-stripped, 0, 577947,28
icfa_examples/rec_id.erl, standard-stripped, 0, 572010,28
icfa_examples/rec_id.erl, standard-stripped, 0, 574105,28
icfa_examples/rec_id.erl, standard-stripped, 0, 627116,28
icfa_examples/rec_id.erl, standard-stripped, 0, 540790,28
icfa_examples/rec_id.erl, standard-stripped, 0, 579274,28
icfa_examples/rec_id.erl, standard-stripped, 0, 566562,28
icfa_examples/rec_id.erl, standard-stripped, 0, 598411,28
icfa_examples/rec_id.erl, standard-stripped, 0, 563490,28
icfa_examples/rec_id.erl, standard-stripped, 0, 593382,28
icfa_examples/rec_id.erl, standard-stripped, 0, 538695,28
icfa_examples/rec_id.erl, standard-stripped, 0, 869120,28
icfa_examples/rec_id.erl, standard-stripped, 0, 829449,28
icfa_examples/rec_id.erl, standard-stripped, 0, 564886,28
icfa_examples/rec_id.erl, standard-stripped, 0, 605116,28
icfa_examples/rec_id.erl, standard-stripped, 0, 851380,28
icfa_examples/rec_id.erl, standard-stripped, 0, 736629,28
icfa_examples/rec_id.erl, standard-stripped, 0, 686552,28
icfa_examples/rec_id.erl, standard-stripped-v1cfa, 0, 1266524,41
icfa_examples/rec_id.erl, standard-stripped-v1cfa, 0, 1106026,41
icfa_examples/rec_id.erl, standard-stripped-v1cfa, 0, 884415,41
icfa_examples/rec_id.erl, standard-stripped-v1cfa, 0, 966201,41
icfa_examples/rec_id.erl, standard-stripped-v1cfa, 0, 1080254,41
icfa_examples/rec_id.erl, standard-stripped-v1cfa, 0, 915705,41
icfa_examples/rec_id.erl, standard-stripped-v1cfa, 0, 916613,41
icfa_examples/rec_id.erl, standard-stripped-v1cfa, 0, 898454,41
icfa_examples/rec_id.erl, standard-stripped-v1cfa, 0, 1155335,41
icfa_examples/rec_id.erl, standard-stripped-v1cfa, 0, 941547,41
icfa_examples/rec_id.erl, standard-stripped-v1cfa, 0, 992043,41
icfa_examples/rec_id.erl, standard-stripped-v1cfa, 0, 1064749,41
icfa_examples/rec_id.erl, standard-stripped-v1cfa, 0, 1169094,41
icfa_examples/rec_id.erl, standard-stripped-v1cfa, 0, 1119016,41
icfa_examples/rec_id.erl, standard-stripped-v1cfa, 0, 1547500,41
icfa_examples/rec_id.erl, standard-stripped-v1cfa, 0, 911585,41
icfa_examples/rec_id.erl, standard-stripped-v1cfa, 0, 1087029,41
icfa_examples/rec_id.erl, standard-stripped-v1cfa, 0, 972068,41
icfa_examples/rec_id.erl, standard-stripped-v1cfa, 0, 928625,41
icfa_examples/rec_id.erl, standard-stripped-v1cfa, 0, 1102883,41
icfa_examples/rec_id.erl, standard-stripped-v1cfa, 0, 918079,41
icfa_examples/rec_id.erl, standard-stripped-v1cfa, 0, 916892,41
icfa_examples/rec_id.erl, standard-stripped-v1cfa, 0, 1119925,41
icfa_examples/rec_id.erl, standard-stripped-v1cfa, 0, 1578161,41
icfa_examples/rec_id.erl, standard-stripped-v1cfa, 0, 1295997,41
icfa_examples/rec_id.erl, standard-stripped-v1cfa, 0, 1553018,41
icfa_examples/rec_id.erl, standard-stripped-v1cfa, 0, 934982,41
icfa_examples/rec_id.erl, standard-stripped-v1cfa, 0, 969972,41
icfa_examples/rec_id.erl, standard-stripped-v1cfa, 0, 967039,41
icfa_examples/rec_id.erl, standard-stripped-v1cfa, 0, 901806,41
icfa_examples/rec_id.erl, standard-stripped-v1cfa, 0, 924296,41
icfa_examples/rec_id.erl, standard-stripped-v1cfa, 0, 935819,41
icfa_examples/rec_id.erl, standard-stripped-v1cfa, 0, 896778,41
icfa_examples/rec_id.erl, standard-stripped-v1cfa, 0, 876524,41
icfa_examples/rec_id.erl, standard-stripped-v1cfa, 0, 1538840,41
icfa_examples/rec_id.erl, standard-stripped-v1cfa, 0, 893845,41
icfa_examples/rec_id.erl, standard-stripped-v1cfa, 0, 1146674,41
icfa_examples/rec_id.erl, standard-stripped-v1cfa, 0, 1351243,41
icfa_examples/rec_id.erl, standard-stripped-v1cfa, 0, 934423,41
icfa_examples/rec_id.erl, standard-stripped-v1cfa, 0, 917102,41
icfa_examples/rec_id.erl, p4f, 0, 1213235,28
icfa_examples/rec_id.erl, p4f, 0, 938124,28
icfa_examples/rec_id.erl, p4f, 0, 990716,28
icfa_examples/rec_id.erl, p4f, 0, 911374,28
icfa_examples/rec_id.erl, p4f, 0, 1094781,28
icfa_examples/rec_id.erl, p4f, 0, 940638,28
icfa_examples/rec_id.erl, p4f, 0, 935540,28
icfa_examples/rec_id.erl, p4f, 0, 916753,28
icfa_examples/rec_id.erl, p4f, 0, 883437,28
icfa_examples/rec_id.erl, p4f, 0, 1229647,28
icfa_examples/rec_id.erl, p4f, 0, 939172,28
icfa_examples/rec_id.erl, p4f, 0, 1101626,28
icfa_examples/rec_id.erl, p4f, 0, 1141576,28
icfa_examples/rec_id.erl, p4f, 0, 886092,28
icfa_examples/rec_id.erl, p4f, 0, 908023,28
icfa_examples/rec_id.erl, p4f, 0, 1139131,28
icfa_examples/rec_id.erl, p4f, 0, 900549,28
icfa_examples/rec_id.erl, p4f, 0, 1038977,28
icfa_examples/rec_id.erl, p4f, 0, 986805,28
icfa_examples/rec_id.erl, p4f, 0, 1079556,28
icfa_examples/rec_id.erl, p4f, 0, 1417035,28
icfa_examples/rec_id.erl, p4f, 0, 919058,28
icfa_examples/rec_id.erl, p4f, 0, 947134,28
icfa_examples/rec_id.erl, p4f, 0, 909000,28
icfa_examples/rec_id.erl, p4f, 0, 1238657,28
icfa_examples/rec_id.erl, p4f, 0, 1302283,28
icfa_examples/rec_id.erl, p4f, 0, 907254,28
icfa_examples/rec_id.erl, p4f, 0, 912004,28
icfa_examples/rec_id.erl, p4f, 0, 1011738,28
icfa_examples/rec_id.erl, p4f, 0, 899502,28
icfa_examples/rec_id.erl, p4f, 0, 1094991,28
icfa_examples/rec_id.erl, p4f, 0, 974023,28
icfa_examples/rec_id.erl, p4f, 0, 1151005,28
icfa_examples/rec_id.erl, p4f, 0, 901527,28
icfa_examples/rec_id.erl, p4f, 0, 1217774,28
icfa_examples/rec_id.erl, p4f, 0, 1110775,28
icfa_examples/rec_id.erl, p4f, 0, 981148,28
icfa_examples/rec_id.erl, p4f, 0, 1102324,28
icfa_examples/rec_id.erl, p4f, 0, 1062165,28
icfa_examples/rec_id.erl, p4f, 0, 1041632,28
icfa_examples/rec_id.erl, p4fv1cfa, 0, 2346778,64
icfa_examples/rec_id.erl, p4fv1cfa, 0, 2406353,64
icfa_examples/rec_id.erl, p4fv1cfa, 0, 2272885,64
icfa_examples/rec_id.erl, p4fv1cfa, 0, 2840284,64
icfa_examples/rec_id.erl, p4fv1cfa, 0, 2349223,64
icfa_examples/rec_id.erl, p4fv1cfa, 0, 2355020,64
icfa_examples/rec_id.erl, p4fv1cfa, 0, 2756823,64
icfa_examples/rec_id.erl, p4fv1cfa, 0, 3231891,64
icfa_examples/rec_id.erl, p4fv1cfa, 0, 2430728,64
icfa_examples/rec_id.erl, p4fv1cfa, 0, 2509860,64
icfa_examples/rec_id.erl, p4fv1cfa, 0, 2804455,64
icfa_examples/rec_id.erl, p4fv1cfa, 0, 2714917,64
icfa_examples/rec_id.erl, p4fv1cfa, 0, 2923188,64
icfa_examples/rec_id.erl, p4fv1cfa, 0, 2908591,64
icfa_examples/rec_id.erl, p4fv1cfa, 0, 3725539,64
icfa_examples/rec_id.erl, p4fv1cfa, 0, 2991075,64
icfa_examples/rec_id.erl, p4fv1cfa, 0, 2572160,64
icfa_examples/rec_id.erl, p4fv1cfa, 0, 2516146,64
icfa_examples/rec_id.erl, p4fv1cfa, 0, 2410195,64
icfa_examples/rec_id.erl, p4fv1cfa, 0, 2373458,64
icfa_examples/rec_id.erl, p4fv1cfa, 0, 2390988,64
icfa_examples/rec_id.erl, p4fv1cfa, 0, 2520755,64
icfa_examples/rec_id.erl, p4fv1cfa, 0, 2561753,64
icfa_examples/rec_id.erl, p4fv1cfa, 0, 2441624,64
icfa_examples/rec_id.erl, p4fv1cfa, 0, 3675182,64
icfa_examples/rec_id.erl, p4fv1cfa, 0, 2482831,64
icfa_examples/rec_id.erl, p4fv1cfa, 0, 2288808,64
icfa_examples/rec_id.erl, p4fv1cfa, 0, 3061756,64
icfa_examples/rec_id.erl, p4fv1cfa, 0, 2458176,64
icfa_examples/rec_id.erl, p4fv1cfa, 0, 2498267,64
icfa_examples/rec_id.erl, p4fv1cfa, 0, 2389242,64
icfa_examples/rec_id.erl, p4fv1cfa, 0, 2608268,64
icfa_examples/rec_id.erl, p4fv1cfa, 0, 2565385,64
icfa_examples/rec_id.erl, p4fv1cfa, 0, 2346079,64
icfa_examples/rec_id.erl, p4fv1cfa, 0, 2813535,64
icfa_examples/rec_id.erl, p4fv1cfa, 0, 2349083,64
icfa_examples/rec_id.erl, p4fv1cfa, 0, 2877091,64
icfa_examples/rec_id.erl, p4fv1cfa, 0, 3279804,64
icfa_examples/rec_id.erl, p4fv1cfa, 0, 2631665,64
icfa_examples/rec_id.erl, p4fv1cfa, 0, 2490793,64
icfa_examples/rec_id.erl, icfa, 0, 5599902,64
icfa_examples/rec_id.erl, icfa, 0, 4310329,64
icfa_examples/rec_id.erl, icfa, 0, 4365994,64
icfa_examples/rec_id.erl, icfa, 0, 4554220,64
icfa_examples/rec_id.erl, icfa, 0, 5233438,64
icfa_examples/rec_id.erl, icfa, 0, 4169597,64
icfa_examples/rec_id.erl, icfa, 0, 5327725,64
icfa_examples/rec_id.erl, icfa, 0, 4350000,64
icfa_examples/rec_id.erl, icfa, 0, 5654938,64
icfa_examples/rec_id.erl, icfa, 0, 4275339,64
icfa_examples/rec_id.erl, icfa, 0, 4221700,64
icfa_examples/rec_id.erl, icfa, 0, 5053384,64
icfa_examples/rec_id.erl, icfa, 0, 5018533,64
icfa_examples/rec_id.erl, icfa, 0, 5031873,64
icfa_examples/rec_id.erl, icfa, 0, 4386597,64
icfa_examples/rec_id.erl, icfa, 0, 4342248,64
icfa_examples/rec_id.erl, icfa, 0, 4227846,64
icfa_examples/rec_id.erl, icfa, 0, 4453996,64
icfa_examples/rec_id.erl, icfa, 0, 4347485,64
icfa_examples/rec_id.erl, icfa, 0, 4288050,64
icfa_examples/rec_id.erl, icfa, 0, 4490314,64
icfa_examples/rec_id.erl, icfa, 0, 5492344,64
icfa_examples/rec_id.erl, icfa, 0, 4430249,64
icfa_examples/rec_id.erl, icfa, 0, 5315852,64
icfa_examples/rec_id.erl, icfa, 0, 5082788,64
icfa_examples/rec_id.erl, icfa, 0, 4819202,64
icfa_examples/rec_id.erl, icfa, 0, 4910556,64
icfa_examples/rec_id.erl, icfa, 0, 6029432,64
icfa_examples/rec_id.erl, icfa, 0, 4671835,64
icfa_examples/rec_id.erl, icfa, 0, 7615417,64
icfa_examples/rec_id.erl, icfa, 0, 4302438,64
icfa_examples/rec_id.erl, icfa, 0, 4991503,64
icfa_examples/rec_id.erl, icfa, 0, 5336107,64
icfa_examples/rec_id.erl, icfa, 0, 6846311,64
icfa_examples/rec_id.erl, icfa, 0, 5345465,64
icfa_examples/rec_id.erl, icfa, 0, 4779042,64
icfa_examples/rec_id.erl, icfa, 0, 4879615,64
icfa_examples/rec_id.erl, icfa, 0, 4258436,64
icfa_examples/rec_id.erl, icfa, 0, 4399309,64
icfa_examples/rec_id.erl, icfa, 0, 4334426,64
